674,173
805,192
811,181
835,186
869,191
897,199
914,200
916,205
1005,213
1017,214
1018,224
1012,238
1008,272
1003,315
998,359
993,404
985,453
977,509
972,546
966,597
922,592
877,586
833,580
791,574
738,566
719,512
701,450
679,383
652,310
661,260
671,199
653,177
665,164
674,172
