517,106
554,80
572,67
589,82
610,99
635,117
647,128
670,139
679,151
689,171
704,209
684,220
651,229
623,238
599,244
570,236
562,241
546,232
522,220
506,206
496,178
482,154
476,136
488,120
506,110
514,109
