598,1
628,1
636,7
646,15
647,5
650,1
665,1
679,12
695,26
711,39
721,62
734,81
744,99
734,133
721,161
710,189
691,185
660,176
626,162
610,156
587,146
575,140
567,131
568,115
569,84
572,59
577,27
579,21
597,1
