224,157
226,184
227,211
230,239
231,267
232,289
234,316
234,339
236,359
236,387
238,408
239,429
239,447
239,474
239,495
260,496
290,495
330,494
370,492
417,491
450,490
487,489
519,488
557,488
583,486
624,486
659,485
684,482
706,481
714,480
713,467
712,445
709,416
710,385
710,348
708,298
707,247
706,222
704,187
703,164
703,138
674,138
626,140
577,141
499,145
418,148
364,149
297,151
258,152
