499,279
502,302
504,327
509,355
511,378
510,398
510,410
516,419
517,428
546,428
574,427
604,422
641,419
667,415
699,410
723,408
752,408
754,399
761,398
757,378
753,342
753,307
753,282
752,260
750,251
748,250
747,240
736,239
717,239
711,226
693,229
672,234
651,240
626,248
613,251
576,251
554,251
539,252
520,252
518,275
